dz_2011,total,owned,nonowned
S01009992,1057,235,822
S01009993,859,761,98
S01009994,763,698,65
S01009995,679,576,103
S01009996,925,815,110
S01009997,707,641,66
S01009998,968,865,103
S01009999,951,863,88
S01010000,981,804,177
S01010001,798,648,150
S01010002,1474,1331,143
S01010003,1044,965,79
S01010004,963,926,37
S01010005,980,579,401
S01010006,1210,832,378
S01010007,952,890,62
S01010008,562,334,228
S01010009,699,426,273
S01010010,1509,1401,108
S01010011,831,487,344
S01010012,1711,1626,85
S01010013,1018,663,355
S01010014,1306,940,366
S01010015,852,677,175
S01010016,777,540,237
S01010017,988,487,501
S01010018,977,345,632
S01010019,1241,229,1012
S01010020,1014,664,350
S01010021,783,102,681
S01010022,298,91,207
S01010023,950,99,851
S01010024,618,192,426
S01010025,686,135,551
S01010026,775,119,656
S01010027,970,567,403
S01010028,478,75,403
S01010029,619,272,347
S01010030,458,200,258
S01010031,540,389,151
S01010032,422,159,263
S01010033,926,216,710
S01010034,1012,380,632
S01010035,650,146,504
S01010036,308,184,124
S01010037,1016,277,739
S01010038,1131,392,739
S01010039,463,260,203
S01010040,539,318,221
S01010041,697,327,370
S01010042,526,238,288
S01010043,975,426,549
S01010044,1120,482,638
S01010045,875,194,681
S01010046,1093,362,731
S01010047,1115,241,874
S01010048,1215,311,904
S01010049,872,135,737
S01010050,822,70,752
S01010051,797,194,603
S01010052,579,166,413
S01010053,534,147,387
S01010054,672,30,642
S01010055,995,534,461
S01010056,530,68,462
S01010057,452,137,315
S01010058,964,366,598
S01010059,688,387,301
S01010060,967,400,567
S01010061,450,260,190
S01010062,762,406,356
S01010063,1131,325,806
S01010064,833,495,338
S01010065,921,405,516
S01010066,792,281,511
S01010067,946,153,793
S01010068,361,80,281
S01010069,1030,960,70
S01010070,752,719,33
S01010071,921,637,284
S01010072,1129,905,224
S01010073,1071,924,147
S01010074,1015,889,126
S01010075,919,564,355
S01010076,969,701,268
S01010077,819,377,442
S01010078,779,690,89
S01010079,998,963,35
S01010080,914,887,27
S01010081,1259,1225,34
S01010082,722,640,82
S01010083,1144,772,372
S01010084,1210,679,531
S01010085,1310,1114,196
S01010086,1125,547,578
S01010087,697,687,10
S01010088,252,202,50
S01010089,858,613,245
S01010090,1038,937,101
S01010091,747,474,273
S01010092,1153,587,566
S01010093,937,812,125
S01010094,1352,1265,87
S01010095,1345,1293,52
S01010096,862,832,30
S01010097,784,709,75
S01010098,784,772,12
S01010099,1070,1025,45
S01010100,1030,954,76
S01010101,1179,1047,132
S01010102,784,748,36
S01010103,902,877,25
S01010104,846,808,38
S01010105,813,353,460
S01010106,758,368,390
S01010107,1073,621,452
S01010108,838,547,291
S01010109,1110,642,468
S01010110,1194,201,993
S01010111,1197,108,1089
S01010112,918,133,785
S01010113,611,241,370
S01010114,739,57,682
S01010115,731,594,137
S01010116,905,613,292
S01010117,245,139,106
S01010118,818,71,747
S01010119,328,15,313
S01010120,878,74,804
S01010121,699,95,604
S01010122,625,78,547
S01010123,611,56,555
S01010124,795,716,79
S01010125,560,102,458
S01010126,701,503,198
S01010127,552,276,276
S01010128,811,117,694
S01010129,870,150,720
S01010130,824,198,626
S01010131,1144,990,154
S01010132,1027,485,542
S01010133,998,394,604
S01010134,1339,778,561
S01010135,1203,614,589
S01010136,1057,826,231
S01010137,1224,772,452
S01010138,1069,297,772
S01010139,1196,703,493
S01010140,1039,751,288
S01010141,1206,317,889
S01010142,709,396,313
S01010143,832,434,398
S01010144,778,370,408
S01010145,709,513,196
S01010146,1155,431,724
S01010147,942,208,734
S01010148,814,227,587
S01010149,345,119,226
S01010150,1052,360,692
S01010151,1071,433,638
S01010152,851,579,272
S01010153,1020,626,394
S01010154,1054,570,484
S01010155,748,421,327
S01010156,700,329,371
S01010157,885,294,591
S01010158,950,631,319
S01010159,784,450,334
S01010160,646,55,591
S01010161,910,452,458
S01010162,1024,131,893
S01010163,853,284,569
S01010164,858,354,504
S01010165,650,178,472
S01010166,1130,438,692
S01010167,950,413,537
S01010168,505,157,348
S01010169,915,361,554
S01010170,1000,475,525
S01010171,1003,103,900
S01010172,718,364,354
S01010173,1173,702,471
S01010174,720,633,87
S01010175,500,342,158
S01010176,1034,635,399
S01010177,720,106,614
S01010178,885,126,759
S01010179,1245,367,878
S01010180,462,90,372
S01010181,1161,477,684
S01010182,1185,1079,106
S01010183,789,398,391
S01010184,670,260,410
S01010185,762,298,464
S01010186,713,664,49
S01010187,863,729,134
S01010188,1172,982,190
S01010189,874,840,34
S01010190,184,174,10
S01010191,752,713,39
S01010192,872,836,36
S01010193,915,870,45
S01010194,798,470,328
S01010195,1001,716,285
S01010196,778,359,419
S01010197,949,341,608
S01010198,1178,552,626
S01010199,697,190,507
S01010200,725,442,283
S01010201,799,537,262
S01010202,785,80,705
S01010203,698,606,92
S01010204,1159,451,708
S01010205,745,329,416
S01010206,516,48,468
S01010207,673,213,460
S01010208,1091,683,408
S01010209,901,433,468
S01010210,1054,677,377
S01010211,924,302,622
S01010212,1052,293,759
S01010213,1085,561,524
S01010214,1072,964,108
S01010215,961,212,749
S01010216,1008,135,873
S01010217,926,341,585
S01010218,1127,387,740
S01010219,779,94,685
S01010220,313,167,146
S01010221,457,55,402
S01010222,729,328,401
S01010223,711,275,436
S01010224,1045,69,976
S01010225,734,330,404
S01010226,815,88,727
S01010227,1047,149,898
S01010228,635,206,429
S01010229,975,384,591
S01010230,1226,157,1069
S01010231,731,43,688
S01010232,718,227,491
S01010233,1526,194,1332
S01010234,921,638,283
S01010235,68,45,23
S01010236,728,533,195
S01010237,1052,726,326
S01010238,1008,672,336
S01010239,1026,417,609
S01010240,1213,616,597
S01010241,999,577,422
S01010242,1196,368,828
S01010243,1375,413,962
S01010244,990,184,806
S01010245,1012,72,940
S01010246,1115,140,975
S01010247,879,614,265
S01010248,969,727,242
S01010249,1093,729,364
S01010250,934,659,275
S01010251,254,196,58
S01010252,585,383,202
S01010253,812,228,584
S01010254,985,379,606
S01010255,857,112,745
S01010256,1124,216,908
S01010257,631,183,448
S01010258,1048,398,650
S01010259,1234,297,937
S01010260,458,213,245
S01010261,1346,376,970
S01010262,1104,342,762
S01010263,636,295,341
S01010264,650,283,367
S01010265,362,212,150
S01010266,792,419,373
S01010267,534,89,445
S01010268,940,445,495
S01010269,946,375,571
S01010270,1103,188,915
S01010271,749,238,511
S01010272,355,28,327
S01010273,276,85,191
S01010274,244,153,91
S01010275,310,108,202
S01010276,120,77,43
S01010277,476,127,349
S01010278,1326,312,1014
S01010279,632,237,395
S01010280,861,294,567
S01010281,552,261,291
S01010282,1037,402,635
S01010283,755,277,478
S01010284,1225,573,652
S01010285,1193,472,721
S01010286,1224,554,670
S01010287,1170,577,593
S01010288,902,412,490
S01010289,199,159,40
S01010290,774,278,496
S01010291,1049,376,673
S01010292,1303,693,610
S01010293,807,276,531
S01010294,1075,555,520
S01010295,924,465,459
S01010296,860,387,473
S01010297,916,335,581
S01010298,900,289,611
S01010299,621,191,430
S01010300,1372,508,864
S01010301,528,341,187
S01010302,800,153,647
S01010303,635,28,607
S01010304,778,223,555
S01010305,1101,430,671
S01010306,752,447,305
S01010307,866,555,311
S01010308,895,509,386
S01010309,702,145,557
S01010310,837,205,632
S01010311,968,154,814
S01010312,744,61,683
S01010313,1129,128,1001
S01010314,1024,227,797
S01010315,612,202,410
S01010316,611,136,475
S01010317,1279,724,555
S01010318,534,150,384
S01010319,741,216,525
S01010320,696,240,456
S01010321,995,419,576
S01010322,1262,823,439
S01010323,632,9,623
S01010324,1013,360,653
S01010325,1044,468,576
S01010326,924,135,789
S01010327,714,188,526
S01010328,768,456,312
S01010329,523,278,245
S01010330,804,246,558
S01010331,1386,627,759
S01010332,1147,457,690
S01010333,916,446,470
S01010334,958,431,527
S01010335,1162,501,661
S01010336,904,137,767
S01010337,1067,369,698
S01010338,1025,331,694
S01010339,1019,560,459
S01010340,904,317,587
S01010341,877,673,204
S01010342,884,743,141
S01010343,1153,1032,121
S01010344,1040,309,731
S01010345,274,201,73
S01010346,1143,951,192
S01010347,771,211,560
S01010348,1146,684,462
S01010349,1214,649,565
S01010350,1286,349,937
S01010351,750,272,478
S01010352,848,503,345
S01010353,1087,125,962
S01010354,633,243,390
S01010355,1125,374,751
S01010356,586,388,198
S01010357,672,194,478
S01010358,939,410,529
S01010359,1186,203,983
S01010360,670,208,462
S01010361,591,100,491
S01010362,974,364,610
S01010363,763,615,148
S01010364,1208,1143,65
S01010365,1113,976,137
S01010366,1318,1110,208
S01010367,1174,1000,174
S01010368,807,691,116
S01010369,849,516,333
S01010370,735,494,241
S01010371,1126,694,432
S01010372,953,725,228
S01010373,776,526,250
S01010374,890,619,271
S01010375,920,497,423
S01010376,938,418,520
S01010377,823,359,464
S01010378,926,376,550
S01010379,1315,590,725
S01010380,1095,723,372
S01010381,515,202,313
S01010382,915,516,399
S01010383,831,205,626
S01010384,1117,503,614
S01010385,925,410,515
S01010386,950,265,685
S01010387,1261,601,660
S01010388,934,389,545
S01010389,85,28,57
S01010390,1166,664,502
S01010391,1088,691,397
S01010392,211,61,150
S01010393,1296,910,386
S01010394,943,340,603
S01010395,1138,678,460
S01010396,1001,405,596
S01010397,836,588,248
S01010398,924,660,264
S01010399,1454,1033,421
S01010400,979,795,184
S01010401,783,498,285
S01010402,1187,930,257
S01010403,1046,908,138
S01010404,1224,954,270
S01010405,994,789,205
S01010406,885,620,265
S01010407,1107,713,394
S01010408,693,565,128
S01010409,993,871,122
S01010410,389,349,40
S01010411,1502,1450,52
S01010412,776,605,171
S01010413,772,706,66
S01010414,1149,1000,149
S01010415,1148,492,656
S01010416,604,581,23
S01010417,551,488,63
S01010418,1194,890,304
S01010419,1498,1330,168
S01010420,1189,1117,72
S01010421,900,804,96
S01010422,1126,930,196
S01010423,918,258,660
S01010424,760,311,449
S01010425,979,296,683
S01010426,1111,568,543
S01010427,1173,440,733
S01010428,1617,1327,290
S01010429,897,850,47
S01010430,1064,304,760
S01010431,1037,927,110
S01010432,897,305,592
S01010433,855,114,741
S01010434,904,235,669
S01010435,767,500,267
S01010436,795,215,580
S01010437,540,281,259
S01010438,724,259,465
S01010439,953,337,616
S01010440,1000,546,454
S01010441,578,462,116
S01010442,783,232,551
S01010443,786,503,283
S01010444,699,434,265
S01010445,938,427,511
S01010446,915,751,164
S01010447,1190,554,636
S01010448,1094,876,218
S01010449,981,642,339
S01010450,955,534,421
S01010451,1069,542,527
S01010452,885,598,287
S01010453,1132,371,761
S01010454,1125,811,314
S01010455,961,233,728
S01010456,661,427,234
S01010457,992,547,445
S01010458,828,534,294
S01010459,810,560,250
S01010460,286,218,68
S01010461,1060,655,405
S01010462,895,75,820
S01010463,770,602,168
S01010464,663,475,188
S01010465,889,777,112
S01010466,1059,911,148
S01010467,877,703,174
S01010468,1008,845,163
S01010469,869,489,380
S01010470,820,536,284
S01010471,1001,502,499
S01010472,511,400,111
S01010473,1094,823,271
S01010474,1085,694,391
S01010475,451,380,71
S01010476,713,482,231
S01010477,906,677,229
S01010478,1380,711,669
S01010479,1023,580,443
S01010480,829,606,223
S01010481,836,272,564
S01010482,976,621,355
S01010483,1178,736,442
S01010484,1062,645,417
S01010485,982,774,208
S01010486,1252,1208,44
S01010487,1047,756,291
S01010488,1353,476,877
S01010489,1194,494,700
S01010490,957,139,818
S01010491,972,108,864
S01010492,917,60,857
S01010493,855,75,780
S01010494,871,361,510
S01010495,1089,95,994
S01010496,1382,220,1162
S01010497,696,80,616
S01010498,1312,185,1127
S01010499,1107,170,937
S01010500,943,184,759
S01010501,784,232,552
S01010502,810,476,334
S01010503,980,186,794
S01010504,528,350,178
S01010505,607,382,225
S01010506,851,580,271
S01010507,980,633,347
S01010508,1041,583,458
S01010509,1197,739,458
S01010510,1453,1113,340
S01010511,1153,565,588
S01010512,920,617,303
S01010513,799,682,117
S01010514,943,500,443
S01010515,937,515,422
S01010516,587,422,165
S01010517,923,543,380
S01010518,892,619,273
S01010519,928,494,434
S01010520,980,784,196
S01010521,957,500,457
S01010522,627,377,250
S01010523,964,263,701
S01010524,606,502,104
S01010525,678,461,217
S01010526,822,508,314
S01010527,1273,732,541
S01010528,688,469,219
S01010529,815,589,226
S01010530,663,403,260
S01010531,952,734,218
S01010532,879,562,317
S01010533,811,627,184
S01010534,1000,701,299
S01010535,557,335,222
S01010536,1162,706,456
S01010537,1201,739,462
S01010538,352,201,151
S01010539,736,488,248
S01010540,615,416,199
S01010541,758,532,226
S01010542,814,573,241
S01010543,524,346,178
S01010544,1186,765,421
S01010545,599,441,158
S01010546,802,605,197
S01010547,664,433,231
S01010548,413,244,169
S01010549,315,280,35
S01010550,658,509,149
S01010551,698,533,165
S01010552,905,572,333
S01010553,560,287,273
S01010554,708,542,166
S01010555,920,683,237
S01010556,1042,488,554
S01010557,769,492,277
S01010558,560,401,159
S01010559,691,609,82
S01010560,645,597,48
S01010561,907,817,90
S01010562,1057,892,165
S01010563,842,419,423
S01010564,678,286,392
S01010565,974,657,317
S01010566,742,452,290
S01010567,1023,918,105
S01010568,1192,812,380
S01010569,781,554,227
S01010570,1268,732,536
S01010571,923,840,83
S01010572,1005,692,313
S01010573,722,461,261
S01010574,570,549,21
S01010575,876,793,83
S01010576,872,846,26
S01010577,917,369,548
S01010578,623,398,225
S01010579,781,754,27
S01010580,536,410,126
S01010581,894,761,133
S01010582,366,342,24
S01010583,846,799,47
S01010584,269,114,155
S01010585,200,154,46
S01010586,681,650,31
S01010587,839,800,39
S01010588,561,484,77
S01010589,752,482,270
S01010590,362,345,17
S01010591,121,117,4
S01010592,400,358,42
S01010593,560,526,34
S01010594,208,193,15
S01010595,190,176,14
S01010596,884,652,232
S01010597,324,269,55
S01010598,439,375,64
S01010599,351,249,102
S01010600,867,824,43
S01010601,742,671,71
S01010602,554,511,43
S01010603,830,776,54
S01010604,898,848,50
S01010605,1022,982,40
S01010606,1008,625,383
S01010607,1004,919,85
S01010608,770,345,425
S01010609,618,332,286
S01010610,774,671,103
S01010611,1248,845,403
S01010612,765,648,117
S01010613,795,461,334
S01010614,709,307,402
S01010615,831,548,283
S01010616,1045,956,89
S01010617,1050,974,76
S01010618,1115,1041,74
S01010619,685,400,285
S01010620,359,137,222
S01010621,1004,761,243
S01010622,674,276,398
S01010623,925,203,722
S01010624,654,404,250
S01010625,751,698,53
S01010626,899,785,114
S01010627,872,667,205
S01010628,1078,867,211
S01010629,1126,895,231
S01010630,710,388,322
S01010631,665,454,211
S01010632,898,515,383
S01010633,918,368,550
S01010634,665,385,280
S01010635,830,412,418
S01010636,887,742,145
S01010637,829,494,335
S01010638,886,569,317
S01010639,1079,534,545
S01010640,710,479,231
S01010641,1079,320,759
S01010642,1053,302,751
S01010643,730,91,639
S01010644,831,118,713
S01010645,764,712,52
S01010646,838,789,49
S01010647,654,606,48
S01010648,994,829,165
S01010649,761,599,162
S01010650,484,328,156
S01010651,768,527,241
S01010652,705,624,81
S01010653,763,709,54
S01010654,828,573,255
S01010655,838,608,230
S01010656,619,428,191
S01010657,766,677,89
S01010658,792,675,117
S01010659,657,497,160
S01010660,697,466,231
S01010661,738,482,256
S01010662,716,610,106
S01010663,1088,896,192
S01010664,589,531,58
S01010665,835,586,249
S01010666,1082,820,262
S01010667,660,545,115
S01010668,1127,775,352
S01010669,581,383,198
S01010670,941,657,284
S01010671,755,552,203
S01010672,1396,789,607
S01010673,1016,675,341
S01010674,1038,731,307
S01010675,871,655,216
S01010676,980,695,285
S01010677,482,378,104
S01010678,885,702,183
S01010679,1417,1003,414
S01010680,771,420,351
S01010681,901,656,245
S01010682,1087,923,164
S01010683,876,696,180
S01010684,1071,778,293
S01010685,740,541,199
S01010686,644,478,166
S01010687,1018,758,260
S01010688,815,529,286
S01010689,1025,787,238
S01010690,847,524,323
S01010691,797,585,212
S01010692,594,385,209
S01010693,430,311,119
S01010694,782,602,180
S01010695,679,549,130
S01010696,959,718,241
S01010697,944,697,247
S01010698,615,404,211
S01010699,526,377,149
S01010700,571,454,117
S01010701,1242,806,436
S01010702,953,808,145
S01010703,844,705,139
S01010704,1105,669,436
S01010705,982,779,203
S01010706,520,333,187
S01010707,663,519,144
S01010708,1045,840,205
S01010709,909,800,109
S01010710,949,512,437
S01010711,634,578,56
S01010712,784,416,368
S01010713,1028,621,407
S01010714,812,353,459
S01010715,850,505,345
S01010716,805,571,234
S01010717,1051,963,88
S01010718,805,652,153
S01010719,782,593,189
S01010720,800,650,150
S01010721,771,656,115
S01010722,1057,774,283
S01010723,974,774,200
S01010724,759,577,182
S01010725,755,634,121
S01010726,1055,907,148
S01010727,629,542,87
S01010728,749,653,96
S01010729,817,691,126
S01010730,766,635,131
S01010731,878,526,352
S01010732,890,335,555
S01010733,891,307,584
S01010734,909,248,661
S01010735,884,375,509
S01010736,364,355,9
S01010737,758,477,281
S01010738,927,603,324
S01010739,740,504,236
S01010740,742,202,540
S01010741,657,451,206
S01010742,797,506,291
S01010743,911,328,583
S01010744,1167,847,320
S01010745,655,433,222
S01010746,898,618,280
S01010747,982,551,431
S01010748,511,377,134
S01010749,675,502,173
S01010750,589,485,104
S01010751,1067,493,574
S01010752,1070,567,503
S01010753,1135,695,440
S01010754,941,630,311
S01010755,847,491,356
S01010756,878,789,89
S01010757,831,526,305
S01010758,525,434,91
S01010759,665,389,276
S01010760,713,519,194
S01010761,514,408,106
S01010762,583,411,172
S01010763,938,557,381
S01010764,543,377,166
S01010765,1144,724,420
S01010766,751,488,263
S01010767,575,301,274
S01010768,708,426,282
S01010769,459,378,81
S01010770,875,538,337
S01010771,1003,584,419
S01010772,745,514,231
S01010773,632,515,117
S01010774,1190,852,338
S01010775,543,476,67
S01010776,817,523,294
S01010777,594,278,316
S01010778,804,325,479
S01010779,825,481,344
S01010780,658,475,183
S01010781,910,773,137
S01010782,610,404,206
S01010783,942,531,411
S01010784,1293,719,574
S01010785,869,725,144
S01010786,505,420,85
S01010787,800,554,246
S01010788,593,464,129
S01010789,823,603,220
S01010790,771,592,179
S01010791,905,772,133
S01010792,1121,667,454
S01010793,512,434,78
S01010794,358,263,95
S01010795,1201,940,261
S01010796,1224,977,247
S01010797,514,417,97
S01010798,630,487,143
S01010799,988,673,315
S01010800,895,481,414
S01010801,854,551,303
S01010802,661,485,176
S01010803,563,248,315
S01010804,839,618,221
S01010805,1234,936,298
S01010806,938,427,511
S01010807,549,356,193
S01010808,576,392,184
S01010809,724,611,113
S01010810,521,354,167
S01010811,927,583,344
S01010812,502,336,166
S01010813,874,600,274
S01010814,736,488,248
S01010815,666,397,269
S01010816,771,672,99
S01010817,1253,1175,78
S01010818,1287,1141,146
S01010819,925,714,211
S01010820,1010,805,205
S01010821,813,733,80
S01010822,407,349,58
S01010823,375,188,187
S01010824,629,621,8
S01010825,750,672,78
S01010826,729,678,51
S01010827,697,659,38
S01010828,1218,1161,57
S01010829,759,691,68
S01010830,603,521,82
S01010831,344,329,15
S01010832,805,700,105
S01010833,870,829,41
S01010834,1296,1248,48
S01010835,787,761,26
S01010836,949,879,70
S01010837,934,839,95
S01010838,1153,894,259
S01010839,924,766,158
S01010840,671,573,98
S01010841,1127,887,240
S01010842,988,516,472
S01010843,752,411,341
S01010844,863,779,84
S01010845,630,541,89
S01010846,976,687,289
S01010847,872,818,54
S01010848,1093,455,638
S01010849,1016,421,595
S01010850,1021,450,571
S01010851,1093,517,576
S01010852,921,565,356
S01010853,1075,772,303
S01010854,657,279,378
S01010855,564,346,218
S01010856,858,540,318
S01010857,959,736,223
S01010858,1158,643,515
S01010859,984,494,490
S01010860,909,662,247
S01010861,803,457,346
S01010862,759,196,563
S01010863,833,755,78
S01010864,686,658,28
S01010865,720,689,31
S01010866,841,739,102
S01010867,798,715,83
S01010868,738,648,90
S01010869,1183,1120,63
S01010870,792,658,134
S01010871,799,699,100
S01010872,818,671,147
S01010873,786,373,413
S01010874,942,890,52
S01010875,635,520,115
S01010876,697,392,305
S01010877,1154,947,207
S01010878,1122,837,285
S01010879,1085,890,195
S01010880,675,371,304
S01010881,865,681,184
S01010882,768,635,133
S01010883,1101,850,251
S01010884,1227,537,690
S01010885,1481,566,915
S01010886,850,399,451
S01010887,641,338,303
S01010888,1002,672,330
S01010889,846,422,424
S01010890,853,354,499
S01010891,533,178,355
S01010892,718,345,373
S01010893,733,227,506
S01010894,475,157,318
S01010895,561,269,292
S01010896,1064,419,645
S01010897,704,201,503
S01010898,1054,584,470
S01010899,738,600,138
S01010900,999,730,269
S01010901,529,153,376
S01010902,932,651,281
S01010903,708,175,533
S01010904,576,281,295
S01010905,474,238,236
S01010906,823,438,385
S01010907,87,84,3
S01010908,676,428,248
S01010909,751,662,89
S01010910,779,502,277
S01010911,871,352,519
S01010912,838,281,557
S01010913,661,556,105
S01010914,885,760,125
S01010915,1060,933,127
S01010916,845,406,439
S01010917,837,498,339
S01010918,1299,862,437
S01010919,958,547,411
S01010920,800,137,663
S01010921,824,382,442
S01010922,1024,418,606
S01010923,1202,650,552
S01010924,755,404,351
S01010925,853,414,439
S01010926,1000,642,358
S01010927,990,468,522
S01010928,853,389,464
S01010929,1076,398,678
S01010930,624,476,148
S01010931,461,208,253
S01010932,1032,501,531
S01010933,329,247,82
S01010934,1045,918,127
S01010935,776,615,161
S01010936,642,416,226
S01010937,842,691,151
S01010938,953,400,553
S01010939,792,682,110
S01010940,741,726,15
S01010941,1390,1319,71
S01010942,712,704,8
S01010943,876,458,418
S01010944,853,339,514
S01010945,600,349,251
S01010946,1134,527,607
S01010947,870,441,429
S01010948,710,418,292
S01010949,1081,1056,25
S01010950,888,632,256
S01010951,811,614,197
S01010952,841,686,155
S01010953,727,586,141
S01010954,804,772,32
S01010955,670,437,233
S01010956,831,530,301
S01010957,654,603,51
S01010958,670,510,160
S01010959,687,481,206
S01010960,1360,787,573
S01010961,1215,673,542
S01010962,685,602,83
S01010963,1013,861,152
S01010964,561,469,92
S01010965,1087,526,561
S01010966,903,637,266
S01010967,930,556,374
S01010968,913,772,141
S01010969,762,692,70
S01010970,1345,1001,344
S01010971,1671,1369,302
S01010972,692,377,315
S01010973,661,573,88
S01010974,1142,547,595
S01010975,664,270,394
S01010976,719,505,214
S01010977,753,518,235
S01010978,944,457,487
S01010979,881,556,325
S01010980,863,551,312
S01010981,794,493,301
S01010982,1320,1160,160
S01010983,1221,934,287
S01010984,1141,966,175
S01010985,845,562,283
S01010986,460,435,25
S01010987,425,416,9
S01010988,614,608,6
S01010989,333,281,52
S01010990,739,524,215
S01010991,742,555,187
S01010992,499,350,149
S01010993,732,628,104
S01010994,1231,1080,151
S01010995,944,875,69
S01010996,841,773,68
S01010997,1054,993,61
S01010998,972,883,89
S01010999,774,696,78
S01011000,1069,779,290
S01011001,693,424,269
S01011002,766,428,338
S01011003,851,491,360
S01011004,866,653,213
S01011005,815,417,398
S01011006,603,380,223
S01011007,975,407,568
S01011008,1003,488,515
S01011009,747,294,453
S01011010,881,542,339
S01011011,818,287,531
S01011012,1274,380,894
S01011013,939,442,497
S01011014,921,671,250
S01011015,616,346,270
S01011016,370,229,141
S01011017,809,606,203
S01011018,1504,818,686
S01011019,926,595,331
S01011020,375,276,99
S01011021,866,521,345
S01011022,793,426,367
S01011023,820,491,329
S01011024,1312,586,726
S01011025,828,272,556
S01011026,631,206,425
S01011027,1178,451,727
S01011028,872,464,408
S01011029,804,499,305
S01011030,1000,900,100
S01011031,734,420,314
S01011032,986,555,431
S01011033,685,494,191
S01011034,777,384,393
S01011035,719,356,363
S01011036,926,603,323
S01011037,902,426,476
S01011038,1060,321,739
S01011039,859,483,376
S01011040,1047,542,505
S01011041,735,280,455
S01011042,719,642,77
S01011043,1042,647,395
S01011044,831,453,378
S01011045,725,415,310
S01011046,623,336,287
S01011047,1011,713,298
S01011048,1120,788,332
S01011049,814,506,308
S01011050,818,543,275
S01011051,858,510,348
S01011052,1011,728,283
S01011053,678,348,330
S01011054,620,463,157
S01011055,562,289,273
S01011056,575,431,144
S01011057,678,526,152
S01011058,552,463,89
S01011059,693,514,179
S01011060,1155,903,252
S01011061,1061,552,509
S01011062,1360,955,405
S01011063,1027,577,450
S01011064,1286,915,371
S01011065,785,495,290
S01011066,633,503,130
S01011067,973,620,353
S01011068,758,510,248
S01011069,668,493,175
S01011070,829,641,188
S01011071,907,772,135
S01011072,800,629,171
S01011073,700,627,73
S01011074,667,522,145
S01011075,935,424,511
S01011076,1092,778,314
S01011077,1044,448,596
S01011078,987,872,115
S01011079,1230,1078,152
S01011080,1120,891,229
S01011081,918,546,372
S01011082,761,389,372
S01011083,1074,769,305
S01011084,771,651,120
S01011085,872,751,121
S01011086,646,519,127
S01011087,901,660,241
S01011088,1161,834,327
S01011089,858,504,354
S01011090,709,546,163
S01011091,648,456,192
S01011092,383,133,250
S01011093,887,759,128
S01011094,475,346,129
S01011095,878,618,260
S01011096,493,264,229
S01011097,737,526,211
S01011098,938,698,240
S01011099,929,338,591
S01011100,569,429,140
S01011101,846,391,455
S01011102,820,323,497
S01011103,765,365,400
S01011104,611,459,152
S01011105,763,458,305
S01011106,774,132,642
S01011107,316,221,95
S01011108,772,423,349
S01011109,827,670,157
S01011110,1021,578,443
S01011111,1218,610,608
S01011112,162,156,6
S01011113,1090,792,298
S01011114,1113,933,180
S01011115,955,514,441
S01011116,932,747,185
S01011117,909,706,203
S01011118,901,758,143
S01011119,796,717,79
S01011120,1114,962,152
S01011121,651,327,324
S01011122,809,517,292
S01011123,1206,766,440
S01011124,367,279,88
S01011125,467,266,201
S01011126,769,357,412
S01011127,535,25,510
S01011128,1091,683,408
S01011129,770,486,284
S01011130,752,477,275
S01011131,682,587,95
S01011132,781,735,46
S01011133,618,377,241
S01011134,831,593,238
S01011135,989,653,336
S01011136,533,416,117
S01011137,602,326,276
S01011138,547,201,346
S01011139,796,432,364
S01011140,577,227,350
S01011141,995,407,588
S01011142,807,564,243
S01011143,1209,1055,154
S01011144,855,652,203
S01011145,828,682,146
S01011146,629,440,189
S01011147,1196,938,258
S01011148,727,426,301
S01011149,504,156,348
S01011150,1067,40,1027
S01011151,910,237,673
S01011152,885,589,296
S01011153,836,543,293
